Geo_Postal_Code,Geo_Lat,Geo_Lon,Geolocation_City,Geo_Country
HR-21020,43.51,16.44,Split,Croatia
HR-21030,43.51,16.44,Split,Croatia
HR-21040,43.51,16.44,Split,Croatia
HR-31000,45.5603,18.6703,Osijek,Croatia
HR-31010,45.5603,18.6703,Osijek,Croatia
HR-31020,45.5603,18.6703,Osijek,Croatia
HR-31030,45.5603,18.6703,Osijek,Croatia
HR-31040,45.5603,18.6703,Osijek,Croatia
HR-51000,45.3333,14.4333,Rijeka,Croatia
HR-51010,45.3333,14.4333,Rijeka,Croatia
HR-51020,45.3333,14.4333,Rijeka,Croatia
HR-51030,45.3333,14.4333,Rijeka,Croatia
HR-51040,45.3333,14.4333,Rijeka,Croatia
IT-00100,41.8931,12.4828,Rome,Italy
IT-00121,41.8931,12.4828,Rome,Italy
IT-00135,41.8931,12.4828,Rome,Italy
IT-00144,41.8931,12.4828,Rome,Italy
IT-00155,41.8931,12.4828,Rome,Italy
IT-10121,45.0792,7.6761,Turin,Italy
IT-10122,45.0792,7.6761,Turin,Italy
IT-10123,45.0792,7.6761,Turin,Italy
IT-10124,45.0792,7.6761,Turin,Italy
IT-10125,45.0792,7.6761,Turin,Italy
IT-16121,44.4072,8.934,Genoa,Italy
IT-16122,44.4072,8.934,Genoa,Italy
IT-16123,44.4072,8.934,Genoa,Italy
IT-16124,44.4072,8.934,Genoa,Italy
IT-16125,44.4072,8.934,Genoa,Italy
IT-20121,45.4669,9.19,Milan,Italy
IT-20122,45.4669,9.19,Milan,Italy
IT-20123,45.4669,9.19,Milan,Italy
IT-20124,45.4669,9.19,Milan,Italy
IT-20125,45.4669,9.19,Milan,Italy
IT-25121,45.5389,10.2203,Brescia,Italy
IT-25122,45.5389,10.2203,Brescia,Italy
IT-25123,45.5389,10.2203,Brescia,Italy
IT-25124,45.5389,10.2203,Brescia,Italy
IT-25125,45.5389,10.2203,Brescia,Italy
IT-30121,45.4397,12.3319,Venice,Italy
IT-30122,45.4397,12.3319,Venice,Italy
IT-30123,45.4397,12.3319,Venice,Italy
IT-30124,45.4397,12.3319,Venice,Italy
IT-30125,45.4397,12.3319,Venice,Italy
IT-34121,45.6503,13.7703,Trieste,Italy
IT-34122,45.6503,13.7703,Trieste,Italy
IT-34123,45.6503,13.7703,Trieste,Italy
IT-34124,45.6503,13.7703,Trieste,Italy
IT-34125,45.6503,13.7703,Trieste,Italy
IT-35121,45.4064,11.8778,Padua,Italy
IT-35122,45.4064,11.8778,Padua,Italy
IT-35123,45.4064,11.8778,Padua,Italy
IT-35124,45.4064,11.8778,Padua,Italy
IT-35125,45.4064,11.8778,Padua,Italy
IT-37121,45.4386,10.9928,Verona,Italy
IT-37122,45.4386,10.9928,Verona,Italy
IT-37123,45.4386,10.9928,Verona,Italy
IT-37124,45.4386,10.9928,Verona,Italy
IT-37125,45.4386,10.9928,Verona,Italy
IT-40121,44.4939,11.3428,Bologna,Italy
IT-40122,44.4939,11.3428,Bologna,Italy
IT-40123,44.4939,11.3428,Bologna,Italy
IT-40124,44.4939,11.3428,Bologna,Italy
IT-40125,44.4939,11.3428,Bologna,Italy
IT-41121,44.6458,10.9257,Modena,Italy
IT-41122,44.6458,10.9257,Modena,Italy
IT-41123,44.6458,10.9257,Modena,Italy
IT-41124,44.6458,10.9257,Modena,Italy
IT-41125,44.6458,10.9257,Modena,Italy
IT-42121,44.7,10.6333,Reggio Emilia,Italy
IT-42122,44.7,10.6333,Reggio Emilia,Italy
IT-42123,44.7,10.6333,Reggio Emilia,Italy
IT-42124,44.7,10.6333,Reggio Emilia,Italy
IT-42125,44.7,10.6333,Reggio Emilia,Italy
IT-43121,44.8015,10.3279,Parma,Italy
IT-43122,44.8015,10.3279,Parma,Italy
IT-43123,44.8015,10.3279,Parma,Italy
IT-43124,44.8015,10.3279,Parma,Italy
IT-43125,44.8015,10.3279,Parma,Italy
IT-50121,43.7714,11.2542,Florence,Italy
IT-50122,43.7714,11.2542,Florence,Italy
IT-50123,43.7714,11.2542,Florence,Italy
IT-50124,43.7714,11.2542,Florence,Italy
IT-50125,43.7714,11.2542,Florence,Italy
IT-57121,43.55,10.3167,Livorno,Italy
IT-57122,43.55,10.3167,Livorno,Italy
IT-57123,43.55,10.3167,Livorno,Italy
IT-57124,43.55,10.3167,Livorno,Italy
IT-57125,43.55,10.3167,Livorno,Italy
IT-59100,43.8808,11.0966,Prato,Italy
IT-59121,43.8808,11.0966,Prato,Italy
IT-59122,43.8808,11.0966,Prato,Italy
IT-59123,43.8808,11.0966,Prato,Italy
IT-59124,43.8808,11.0966,Prato,Italy
IT-70121,41.1253,16.8667,Bari,Italy
IT-70122,41.1253,16.8667,Bari,Italy
IT-70123,41.1253,16.8667,Bari,Italy
IT-70124,41.1253,16.8667,Bari,Italy
IT-70125,41.1253,16.8667,Bari,Italy
IT-74121,40.4711,17.2431,Taranto,Italy
IT-74122,40.4711,17.2431,Taranto,Italy
IT-74123,40.4711,17.2431,Taranto,Italy
IT-74124,40.4711,17.2431,Taranto,Italy
IT-74125,40.4711,17.2431,Taranto,Italy
IT-80121,40.8333,14.25,Naples,Italy
IT-80122,40.8333,14.25,Naples,Italy
IT-80123,40.8333,14.25,Naples,Italy
IT-80124,40.8333,14.25,Naples,Italy
IT-80125,40.8333,14.25,Naples,Italy
IT-89121,38.1144,15.65,Reggio Calabria,Italy
IT-89122,38.1144,15.65,Reggio Calabria,Italy
IT-89123,38.1144,15.65,Reggio Calabria,Italy
IT-89124,38.1144,15.65,Reggio Calabria,Italy
IT-89125,38.1144,15.65,Reggio Calabria,Italy
IT-90121,38.1157,13.3613,Palermo,Italy
IT-90122,38.1157,13.3613,Palermo,Italy
IT-90123,38.1157,13.3613,Palermo,Italy
IT-90124,38.1157,13.3613,Palermo,Italy
IT-90125,38.1157,13.3613,Palermo,Italy
IT-95121,37.5027,15.0873,Catania,Italy
IT-95122,37.5027,15.0873,Catania,Italy
IT-95123,37.5027,15.0873,Catania,Italy
IT-95124,37.5027,15.0873,Catania,Italy
IT-95125,37.5027,15.0873,Catania,Italy
IT-98121,38.1936,15.5542,Messina,Italy
IT-98122,38.1936,15.5542,Messina,Italy
IT-98123,38.1936,15.5542,Messina,Italy
IT-98124,38.1936,15.5542,Messina,Italy
IT-98125,38.1936,15.5542,Messina,Italy
LT-1100,54.6872,25.28,Vilnius,Lithuania
LT-1108,54.6872,25.28,Vilnius,Lithuania
LT-1118,54.6872,25.28,Vilnius,Lithuania
LT-1200,54.6872,25.28,Vilnius,Lithuania
LT-1309,54.6872,25.28,Vilnius,Lithuania
LT-44100,54.9,23.9333,Kaunas,Lithuania
LT-44150,54.9,23.9333,Kaunas,Lithuania
LT-44200,54.9,23.9333,Kaunas,Lithuania
LT-44250,54.9,23.9333,Kaunas,Lithuania
LT-44300,54.9,23.9333,Kaunas,Lithuania
LT-76001,55.9281,23.3167,Šiauliai,Lithuania
LT-76002,55.9281,23.3167,Šiauliai,Lithuania
LT-76003,55.9281,23.3167,Šiauliai,Lithuania
LT-76004,55.9281,23.3167,Šiauliai,Lithuania
LT-76005,55.9281,23.3167,Šiauliai,Lithuania
LT-91100,55.7125,21.135,Klaip?da,Lithuania
LT-91150,55.7125,21.135,Klaip?da,Lithuania
LT-91200,55.7125,21.135,Klaip?da,Lithuania
LT-91250,55.7125,21.135,Klaip?da,Lithuania
LT-91300,55.7125,21.135,Klaip?da,Lithuania
LU-L-1009,49.6106,6.1328,Luxembourg City,Luxembourg
LU-L-1010,49.6106,6.1328,Luxembourg City,Luxembourg
LU-L-1011,49.6106,6.1328,Luxembourg City,Luxembourg
LU-L-1012,49.6106,6.1328,Luxembourg City,Luxembourg
LU-L-1013,49.6106,6.1328,Luxembourg City,Luxembourg
LU-L-4001,49.4969,5.9806,Esch-sur-Alzette,Luxembourg
LU-L-4002,49.4969,5.9806,Esch-sur-Alzette,Luxembourg
LU-L-4003,49.4969,5.9806,Esch-sur-Alzette,Luxembourg
LU-L-4004,49.4969,5.9806,Esch-sur-Alzette,Luxembourg
LU-L-4005,49.4969,5.9806,Esch-sur-Alzette,Luxembourg
LV-LV-1001,56.9475,24.1069,Riga,Latvia
LV-LV-1002,56.9475,24.1069,Riga,Latvia
LV-LV-1003,56.9475,24.1069,Riga,Latvia
LV-LV-1004,56.9475,24.1069,Riga,Latvia
LV-LV-1005,56.9475,24.1069,Riga,Latvia
LV-LV-3401,56.5047,21.0108,Liep?ja,Latvia
LV-LV-3402,56.5047,21.0108,Liep?ja,Latvia
LV-LV-3405,56.5047,21.0108,Liep?ja,Latvia
LV-LV-3407,56.5047,21.0108,Liep?ja,Latvia
LV-LV-3411,56.5047,21.0108,Liep?ja,Latvia
LV-LV-5401,55.874,26.5362,Daugavpils,Latvia
LV-LV-5402,55.874,26.5362,Daugavpils,Latvia
LV-LV-5403,55.874,26.5362,Daugavpils,Latvia
LV-LV-5404,55.874,26.5362,Daugavpils,Latvia
LV-LV-5405,55.874,26.5362,Daugavpils,Latvia
NL-1011,52.3728,4.8936,Amsterdam,Netherlands
NL-1012,52.3728,4.8936,Amsterdam,Netherlands
NL-1013,52.3728,4.8936,Amsterdam,Netherlands
NL-1014,52.3728,4.8936,Amsterdam,Netherlands
NL-1015,52.3728,4.8936,Amsterdam,Netherlands
NL-1311,52.3758,5.2256,Almere,Netherlands
NL-1312,52.3758,5.2256,Almere,Netherlands
NL-1313,52.3758,5.2256,Almere,Netherlands
NL-1314,52.3758,5.2256,Almere,Netherlands
NL-1315,52.3758,5.2256,Almere,Netherlands
NL-1501,52.4571,4.751,Zaanstad,Netherlands
NL-1502,52.4571,4.751,Zaanstad,Netherlands
NL-1503,52.4571,4.751,Zaanstad,Netherlands
NL-1504,52.4571,4.751,Zaanstad,Netherlands
NL-1505,52.4571,4.751,Zaanstad,Netherlands
NL-1811,52.6289,4.744,Alkmaar,Netherlands
NL-1812,52.6289,4.744,Alkmaar,Netherlands
NL-1813,52.6289,4.744,Alkmaar,Netherlands
NL-1814,52.6289,4.744,Alkmaar,Netherlands
NL-1815,52.6289,4.744,Alkmaar,Netherlands
NL-2012,52.3803,4.6406,Haarlem,Netherlands
NL-2013,52.3803,4.6406,Haarlem,Netherlands
NL-2014,52.3803,4.6406,Haarlem,Netherlands
NL-2024,52.3803,4.6406,Haarlem,Netherlands
NL-2031,52.3803,4.6406,Haarlem,Netherlands
NL-2131,52.3,4.6667,Hoofddorp,Netherlands
NL-2132,52.3,4.6667,Hoofddorp,Netherlands
NL-2133,52.3,4.6667,Hoofddorp,Netherlands
NL-2134,52.3,4.6667,Hoofddorp,Netherlands
NL-2135,52.3,4.6667,Hoofddorp,Netherlands
NL-2311,52.16,4.49,Leiden,Netherlands
NL-2312,52.16,4.49,Leiden,Netherlands
NL-2313,52.16,4.49,Leiden,Netherlands
NL-2314,52.16,4.49,Leiden,Netherlands
NL-2315,52.16,4.49,Leiden,Netherlands
NL-2511,52.08,4.31,The Hague (Den Haag),Netherlands
NL-2512,52.08,4.31,The Hague (Den Haag),Netherlands
NL-2513,52.08,4.31,The Hague (Den Haag),Netherlands
NL-2514,52.08,4.31,The Hague (Den Haag),Netherlands
NL-2515,52.08,4.31,The Hague (Den Haag),Netherlands
NL-2611,52.0117,4.3592,Delft,Netherlands
NL-2612,52.0117,4.3592,Delft,Netherlands
NL-2613,52.0117,4.3592,Delft,Netherlands
NL-2614,52.0117,4.3592,Delft,Netherlands
NL-2615,52.0117,4.3592,Delft,Netherlands
NL-2671,52.0027,4.1759,Westland,Netherlands
NL-2672,52.0027,4.1759,Westland,Netherlands
NL-2673,52.0027,4.1759,Westland,Netherlands
NL-2674,52.0027,4.1759,Westland,Netherlands
NL-2675,52.0027,4.1759,Westland,Netherlands
NL-3011,51.92,4.48,Rotterdam,Netherlands
NL-3012,51.92,4.48,Rotterdam,Netherlands
NL-3013,51.92,4.48,Rotterdam,Netherlands
NL-3014,51.92,4.48,Rotterdam,Netherlands
NL-3015,51.92,4.48,Rotterdam,Netherlands
NL-3311,51.7958,4.6783,Dordrecht,Netherlands
NL-3312,51.7958,4.6783,Dordrecht,Netherlands
NL-3313,51.7958,4.6783,Dordrecht,Netherlands
NL-3314,51.7958,4.6783,Dordrecht,Netherlands
NL-3315,51.7958,4.6783,Dordrecht,Netherlands
NL-3511,52.0908,5.1217,Utrecht,Netherlands
NL-3512,52.0908,5.1217,Utrecht,Netherlands
NL-3513,52.0908,5.1217,Utrecht,Netherlands
NL-3514,52.0908,5.1217,Utrecht,Netherlands
NL-3515,52.0908,5.1217,Utrecht,Netherlands
NL-3811,52.15,5.38,Amersfoort,Netherlands
NL-3812,52.15,5.38,Amersfoort,Netherlands
NL-3813,52.15,5.38,Amersfoort,Netherlands
NL-3814,52.15,5.38,Amersfoort,Netherlands
NL-3815,52.15,5.38,Amersfoort,Netherlands
NL-4811,51.5889,4.7758,Breda,Netherlands
NL-4812,51.5889,4.7758,Breda,Netherlands
NL-4813,51.5889,4.7758,Breda,Netherlands
NL-4814,51.5889,4.7758,Breda,Netherlands
NL-4815,51.5889,4.7758,Breda,Netherlands
NL-5011,51.57,5.07,Tilburg,Netherlands
NL-5012,51.57,5.07,Tilburg,Netherlands
NL-5013,51.57,5.07,Tilburg,Netherlands
NL-5014,51.57,5.07,Tilburg,Netherlands
NL-5015,51.57,5.07,Tilburg,Netherlands
NL-5211,51.7,5.3167,'s-Hertogenbosch,Netherlands
NL-5212,51.7,5.3167,'s-Hertogenbosch,Netherlands
NL-5213,51.7,5.3167,'s-Hertogenbosch,Netherlands
NL-5214,51.7,5.3167,'s-Hertogenbosch,Netherlands
NL-5215,51.7,5.3167,'s-Hertogenbosch,Netherlands
NL-5611,51.4344,5.4842,Eindhoven,Netherlands
NL-5612,51.4344,5.4842,Eindhoven,Netherlands
NL-5613,51.4344,5.4842,Eindhoven,Netherlands
NL-5614,51.4344,5.4842,Eindhoven,Netherlands
NL-5615,51.4344,5.4842,Eindhoven,Netherlands
NL-5911,51.3667,6.1667,Venlo,Netherlands
NL-5912,51.3667,6.1667,Venlo,Netherlands
NL-5913,51.3667,6.1667,Venlo,Netherlands
NL-5914,51.3667,6.1667,Venlo,Netherlands
NL-5915,51.3667,6.1667,Venlo,Netherlands
NL-6211,50.8667,5.6833,Maastricht,Netherlands
NL-6212,50.8667,5.6833,Maastricht,Netherlands
NL-6213,50.8667,5.6833,Maastricht,Netherlands
NL-6214,50.8667,5.6833,Maastricht,Netherlands
NL-6215,50.8667,5.6833,Maastricht,Netherlands
NL-6511,51.8475,5.8625,Nijmegen,Netherlands
NL-6512,51.8475,5.8625,Nijmegen,Netherlands
NL-6513,51.8475,5.8625,Nijmegen,Netherlands
NL-6514,51.8475,5.8625,Nijmegen,Netherlands
NL-6515,51.8475,5.8625,Nijmegen,Netherlands
NL-6711,52.05,5.6667,Ede,Netherlands
NL-6712,52.05,5.6667,Ede,Netherlands
NL-6713,52.05,5.6667,Ede,Netherlands
NL-6714,52.05,5.6667,Ede,Netherlands
NL-6715,52.05,5.6667,Ede,Netherlands
NL-6811,51.9851,5.8987,Arnhem,Netherlands
NL-6812,51.9851,5.8987,Arnhem,Netherlands
NL-6813,51.9851,5.8987,Arnhem,Netherlands
NL-6814,51.9851,5.8987,Arnhem,Netherlands
NL-6815,51.9851,5.8987,Arnhem,Netherlands
NL-7311,52.2167,5.95,Apeldoorn,Netherlands
NL-7312,52.2167,5.95,Apeldoorn,Netherlands
NL-7313,52.2167,5.95,Apeldoorn,Netherlands
NL-7314,52.2167,5.95,Apeldoorn,Netherlands
NL-7315,52.2167,5.95,Apeldoorn,Netherlands
NL-7411,52.25,6.2,Deventer,Netherlands
NL-7412,52.25,6.2,Deventer,Netherlands
NL-7413,52.25,6.2,Deventer,Netherlands
NL-7414,52.25,6.2,Deventer,Netherlands
NL-7415,52.25,6.2,Deventer,Netherlands
NL-7511,52.2225,6.8925,Enschede,Netherlands
NL-7512,52.2225,6.8925,Enschede,Netherlands
NL-7513,52.2225,6.8925,Enschede,Netherlands
NL-7514,52.2225,6.8925,Enschede,Netherlands
NL-7515,52.2225,6.8925,Enschede,Netherlands
NL-7811,52.7833,6.9,Emmen,Netherlands
NL-7812,52.7833,6.9,Emmen,Netherlands
NL-7813,52.7833,6.9,Emmen,Netherlands
NL-7814,52.7833,6.9,Emmen,Netherlands
NL-7815,52.7833,6.9,Emmen,Netherlands
NL-8011,52.5167,6.1,Zwolle,Netherlands
NL-8012,52.5167,6.1,Zwolle,Netherlands
NL-8013,52.5167,6.1,Zwolle,Netherlands
NL-8014,52.5167,6.1,Zwolle,Netherlands
NL-8015,52.5167,6.1,Zwolle,Netherlands
NL-8911,53.2,5.7833,Leeuwarden,Netherlands
NL-8912,53.2,5.7833,Leeuwarden,Netherlands
NL-8913,53.2,5.7833,Leeuwarden,Netherlands
NL-8914,53.2,5.7833,Leeuwarden,Netherlands
NL-8915,53.2,5.7833,Leeuwarden,Netherlands
NL-9711,53.2189,6.5675,Groningen,Netherlands
NL-9712,53.2189,6.5675,Groningen,Netherlands
NL-9713,53.2189,6.5675,Groningen,Netherlands
NL-9714,53.2189,6.5675,Groningen,Netherlands
NL-9715,53.2189,6.5675,Groningen,Netherlands
NO-0152,59.9139,10.7522,Oslo,Norway
NO-0259,59.9139,10.7522,Oslo,Norway
NO-0278,59.9139,10.7522,Oslo,Norway
NO-0450,59.9139,10.7522,Oslo,Norway
NO-0653,59.9139,10.7522,Oslo,Norway
NO-1604,59.2205,10.9344,Fredrikstad/Sarpsborg,Norway
NO-1605,59.2205,10.9344,Fredrikstad/Sarpsborg,Norway
NO-1606,59.2205,10.9344,Fredrikstad/Sarpsborg,Norway
NO-1607,59.2205,10.9344,Fredrikstad/Sarpsborg,Norway
NO-1608,59.2205,10.9344,Fredrikstad/Sarpsborg,Norway
NO-3001,59.7454,10.206,Drammen,Norway
NO-3002,59.7454,10.206,Drammen,Norway
NO-3003,59.7454,10.206,Drammen,Norway
NO-3004,59.7454,10.206,Drammen,Norway
NO-3005,59.7454,10.206,Drammen,Norway
NO-4001,58.9412,5.7154,Stavanger/Sandnes,Norway
NO-4002,58.9412,5.7154,Stavanger/Sandnes,Norway
NO-4003,58.9412,5.7154,Stavanger/Sandnes,Norway
NO-4004,58.9412,5.7154,Stavanger/Sandnes,Norway
NO-4005,58.9412,5.7154,Stavanger/Sandnes,Norway
NO-5003,60.3925,5.3233,Bergen,Norway
NO-5004,60.3925,5.3233,Bergen,Norway
NO-5005,60.3925,5.3233,Bergen,Norway
NO-5006,60.3925,5.3233,Bergen,Norway
NO-5007,60.3925,5.3233,Bergen,Norway
NO-7003,63.44,10.4,Trondheim,Norway
NO-7004,63.44,10.4,Trondheim,Norway
NO-7005,63.44,10.4,Trondheim,Norway
NO-7006,63.44,10.4,Trondheim,Norway
NO-7007,63.44,10.4,Trondheim,Norway
PL-00-001,52.23,21.0111,Warsaw,Poland
PL-00-002,52.23,21.0111,Warsaw,Poland
PL-00-003,52.23,21.0111,Warsaw,Poland
PL-00-004,52.23,21.0111,Warsaw,Poland
PL-00-005,52.23,21.0111,Warsaw,Poland
PL-15-001,53.1167,23.1667,Bia?ystok,Poland
PL-15-002,53.1167,23.1667,Bia?ystok,Poland
PL-15-003,53.1167,23.1667,Bia?ystok,Poland
PL-15-004,53.1167,23.1667,Bia?ystok,Poland
PL-15-005,53.1167,23.1667,Bia?ystok,Poland
PL-20-001,51.25,22.5667,Lublin,Poland
PL-20-002,51.25,22.5667,Lublin,Poland
PL-20-003,51.25,22.5667,Lublin,Poland
PL-20-004,51.25,22.5667,Lublin,Poland
PL-20-005,51.25,22.5667,Lublin,Poland
PL-26-600,51.4036,21.1567,Radom,Poland
PL-26-601,51.4036,21.1567,Radom,Poland
PL-26-602,51.4036,21.1567,Radom,Poland
PL-26-603,51.4036,21.1567,Radom,Poland
PL-26-604,51.4036,21.1567,Radom,Poland
PL-30-001,50.0647,19.945,Kraków,Poland
PL-30-002,50.0647,19.945,Kraków,Poland
PL-30-003,50.0647,19.945,Kraków,Poland
PL-30-004,50.0647,19.945,Kraków,Poland
PL-30-005,50.0647,19.945,Kraków,Poland
PL-41-200,50.3,19.1667,Sosnowiec,Poland
PL-41-201,50.3,19.1667,Sosnowiec,Poland
PL-41-202,50.3,19.1667,Sosnowiec,Poland
PL-41-203,50.3,19.1667,Sosnowiec,Poland
PL-41-204,50.3,19.1667,Sosnowiec,Poland
PL-42-200,50.8096,19.1222,Cz?stochowa,Poland
PL-42-201,50.8096,19.1222,Cz?stochowa,Poland
PL-42-202,50.8096,19.1222,Cz?stochowa,Poland
PL-42-203,50.8096,19.1222,Cz?stochowa,Poland
PL-42-204,50.8096,19.1222,Cz?stochowa,Poland
PL-50-001,51.11,17.0325,Wroc?aw,Poland
PL-50-002,51.11,17.0325,Wroc?aw,Poland
PL-50-003,51.11,17.0325,Wroc?aw,Poland
PL-50-004,51.11,17.0325,Wroc?aw,Poland
PL-50-005,51.11,17.0325,Wroc?aw,Poland
PL-60-001,52.4083,16.9336,Pozna?,Poland
PL-60-002,52.4083,16.9336,Pozna?,Poland
PL-60-003,52.4083,16.9336,Pozna?,Poland
PL-60-004,52.4083,16.9336,Pozna?,Poland
PL-60-005,52.4083,16.9336,Pozna?,Poland
PL-70-001,53.4247,14.5553,Szczecin,Poland
PL-70-002,53.4247,14.5553,Szczecin,Poland
PL-70-003,53.4247,14.5553,Szczecin,Poland
PL-70-004,53.4247,14.5553,Szczecin,Poland
PL-70-005,53.4247,14.5553,Szczecin,Poland
PL-80-001,54.35,18.6667,Gda?sk,Poland
PL-80-002,54.35,18.6667,Gda?sk,Poland
PL-80-003,54.35,18.6667,Gda?sk,Poland
PL-80-004,54.35,18.6667,Gda?sk,Poland
PL-80-005,54.35,18.6667,Gda?sk,Poland
PL-81-001,54.5175,18.54,Gdynia,Poland
PL-81-002,54.5175,18.54,Gdynia,Poland
PL-81-003,54.5175,18.54,Gdynia,Poland
PL-81-004,54.5175,18.54,Gdynia,Poland
PL-81-005,54.5175,18.54,Gdynia,Poland
PL-85-001,53.1167,18,Bydgoszcz,Poland
PL-85-002,53.1167,18,Bydgoszcz,Poland
PL-85-003,53.1167,18,Bydgoszcz,Poland
PL-85-004,53.1167,18,Bydgoszcz,Poland
PL-85-005,53.1167,18,Bydgoszcz,Poland
PL-87-100,53.0167,18.6167,Toru?,Poland
PL-87-101,53.0167,18.6167,Toru?,Poland
PL-87-102,53.0167,18.6167,Toru?,Poland
PL-87-103,53.0167,18.6167,Toru?,Poland
PL-87-104,53.0167,18.6167,Toru?,Poland
PL-90-001,51.7769,19.4547,?ód?,Poland
PL-90-002,51.7769,19.4547,?ód?,Poland
PL-90-003,51.7769,19.4547,?ód?,Poland
PL-90-004,51.7769,19.4547,?ód?,Poland
PL-90-005,51.7769,19.4547,?ód?,Poland
PT-1000,38.7169,-9.1399,Lisbon,Portugal
PT-1049,38.7169,-9.1399,Lisbon,Portugal
PT-1050,38.7169,-9.1399,Lisbon,Portugal
PT-1066,38.7169,-9.1399,Lisbon,Portugal
PT-1067,38.7169,-9.1399,Lisbon,Portugal
PT-2670,38.8309,-9.1685,Loures,Portugal
PT-2675,38.8309,-9.1685,Loures,Portugal
PT-2675,38.7926,-9.1836,Odivelas,Portugal
PT-2680,38.8309,-9.1685,Loures,Portugal
PT-2685,38.8309,-9.1685,Loures,Portugal
PT-2685,38.7926,-9.1836,Odivelas,Portugal
PT-2690,38.8309,-9.1685,Loures,Portugal
PT-2695,38.7926,-9.1836,Odivelas,Portugal
PT-2700,38.75,-9.2333,Amadora,Portugal
PT-2705,38.75,-9.2333,Amadora,Portugal
PT-2705,38.7926,-9.1836,Odivelas,Portugal
PT-2710,38.75,-9.2333,Amadora,Portugal
PT-2710,38.8029,-9.3817,Sintra,Portugal
PT-2715,38.7926,-9.1836,Odivelas,Portugal
PT-2715,38.8029,-9.3817,Sintra,Portugal
PT-2720,38.75,-9.2333,Amadora,Portugal
PT-2725,38.8029,-9.3817,Sintra,Portugal
PT-2730,38.75,-9.2333,Amadora,Portugal
PT-2735,38.8029,-9.3817,Sintra,Portugal
PT-2745,38.8029,-9.3817,Sintra,Portugal
PT-2750,38.697,-9.4215,Cascais,Portugal
PT-2755,38.697,-9.4215,Cascais,Portugal
PT-2765,38.697,-9.4215,Cascais,Portugal
PT-2775,38.697,-9.4215,Cascais,Portugal
PT-2780,38.6979,-9.3017,Oeiras,Portugal
PT-2785,38.697,-9.4215,Cascais,Portugal
PT-2785,38.6979,-9.3017,Oeiras,Portugal
PT-2790,38.6979,-9.3017,Oeiras,Portugal
PT-2795,38.6979,-9.3017,Oeiras,Portugal
PT-2800,38.676,-9.165,Almada,Portugal
PT-2800,38.6979,-9.3017,Oeiras,Portugal
PT-2810,38.676,-9.165,Almada,Portugal
PT-2820,38.676,-9.165,Almada,Portugal
PT-2830,38.676,-9.165,Almada,Portugal
PT-2840,38.676,-9.165,Almada,Portugal
PT-2840,38.6404,-9.0972,Seixal,Portugal
PT-2850,38.6404,-9.0972,Seixal,Portugal
PT-2860,38.6404,-9.0972,Seixal,Portugal
PT-2870,38.6404,-9.0972,Seixal,Portugal
PT-2880,38.6404,-9.0972,Seixal,Portugal
PT-4000,41.1495,-8.6108,Porto,Portugal
PT-4050,41.1495,-8.6108,Porto,Portugal
PT-4100,41.1495,-8.6108,Porto,Portugal
PT-4150,41.1495,-8.6108,Porto,Portugal
PT-4200,41.1495,-8.6108,Porto,Portugal
PT-4400,41.1333,-8.6167,Vila Nova de Gaia,Portugal
PT-4410,41.1333,-8.6167,Vila Nova de Gaia,Portugal
PT-4420,41.144,-8.5322,Gondomar,Portugal
PT-4430,41.144,-8.5322,Gondomar,Portugal
PT-4430,41.1333,-8.6167,Vila Nova de Gaia,Portugal
PT-4431,41.1333,-8.6167,Vila Nova de Gaia,Portugal
PT-4435,41.1333,-8.6167,Vila Nova de Gaia,Portugal
PT-4440,41.144,-8.5322,Gondomar,Portugal
PT-4450,41.144,-8.5322,Gondomar,Portugal
PT-4450,41.1867,-8.6844,Matosinhos,Portugal
PT-4460,41.144,-8.5322,Gondomar,Portugal
PT-4460,41.1867,-8.6844,Matosinhos,Portugal
PT-4470,41.1867,-8.6844,Matosinhos,Portugal
PT-4470-000,41.2333,-8.6167,Maia,Portugal
PT-4470-001,41.2333,-8.6167,Maia,Portugal
PT-4470-002,41.2333,-8.6167,Maia,Portugal
PT-4470-003,41.2333,-8.6167,Maia,Portugal
PT-4470-004,41.2333,-8.6167,Maia,Portugal
PT-4480,41.1867,-8.6844,Matosinhos,Portugal
PT-4490,41.1867,-8.6844,Matosinhos,Portugal
PT-4700,41.5333,-8.4167,Braga,Portugal
PT-4710,41.5333,-8.4167,Braga,Portugal
PT-4720,41.5333,-8.4167,Braga,Portugal
PT-4730,41.5333,-8.4167,Braga,Portugal
PT-4740,41.5333,-8.4167,Braga,Portugal
PT-4800,41.445,-8.2908,Guimarães,Portugal
PT-4810,41.445,-8.2908,Guimarães,Portugal
PT-4820,41.445,-8.2908,Guimarães,Portugal
PT-4830,41.445,-8.2908,Guimarães,Portugal
PT-4840,41.445,-8.2908,Guimarães,Portugal
RS-11000,44.7866,20.4489,Belgrade,Serbia
RS-11010,44.7866,20.4489,Belgrade,Serbia
RS-11030,44.7866,20.4489,Belgrade,Serbia
RS-11040,44.7866,20.4489,Belgrade,Serbia
RS-11050,44.7866,20.4489,Belgrade,Serbia
RS-18000,43.3192,21.8961,Niš,Serbia
RS-18101,43.3192,21.8961,Niš,Serbia
RS-18200,43.3192,21.8961,Niš,Serbia
RS-18300,43.3192,21.8961,Niš,Serbia
RS-18400,43.3192,21.8961,Niš,Serbia
RS-21000,45.2644,19.8317,Novi Sad,Serbia
